chrom	start	end	strand	gene
chr12	108523510	108644313	+	WSCD2
chr12	108681820	108733094	-	CMKLR1
chr12	108909050	108913380	+	FICD
chr12	108915990	108955176	-	SART3
chr12	108956293	108963160	+	ISCU
chr12	108983621	108991894	-	TMEM119
chr12	109015679	109027670	-	SELPLG
chr12	109038884	109125326	-	CORO1C
chr12	109176465	109251359	-	SSH1
chr12	109252707	109294710	+	DAO
chr12	109304657	109458845	-	SVOP
chr12	109460893	109525831	+	USP30
chr12	109489845	109491770	-	USP30-AS1
chr12	109525992	109531293	-	ALKBH2
chr12	109535398	109548798	+	UNG
chr12	109554399	109706030	+	ACACB
chr12	109715782	109747025	-	FOXN4
chr12	109826523	109886176	+	MYO1H
chr12	109886459	109915155	-	KCTD10
chr12	109915427	109974510	+	UBE3B
chr12	109991520	110011358	-	MMAB
chr12	110011499	110035071	+	MVK
chr12	110152186	110208312	+	FAM222A
chr12	110172013	110211292	-	FAM222A-AS1
chr12	110220891	110271212	-	TRPV4
chr12	110271152	110271241	+	MIR4497
chr12	110288747	110318293	-	GLTP
chr12	110338078	110391074	+	TCHP
chr12	110367606	110434194	-	GIT2
chr12	110436990	110477235	+	ANKRD13A
chr12	110478982	110511439	-	C12orf76
chr12	110562139	110656600	+	IFT81
chr12	110719031	110788897	+	ATP2A2
chr12	110719702	110719761	+	JA611269
chr12	110810704	110841535	-	ANAPC7
chr12	110872705	110888158	-	ARPC3
chr12	110890290	110906526	-	GPN3
chr12	110906228	110928192	+	FAM216A
chr12	110929329	110939930	-	VPS29
chr12	110934156	110934226	-	SNORD50
chr12	110939418	110941246	+	BC064974
chr12	110940004	110969891	+	RAD9B
chr12	110972236	111021064	-	PPTC7
chr12	111051831	111086935	+	TCTN1
chr12	111065645	111127617	-	HVCN1
chr12	111157612	111180783	-	PPP1CC
chr12	111284810	111345338	+	CCDC63
chr12	111348623	111358404	-	MYL2
chr12	111374405	111375250	+	LOC100131138
chr12	111471827	111788358	+	CUX2
chr12	111798454	111806925	-	FAM109A
chr12	111843751	111889427	+	SH2B3
chr12	111890017	112037480	-	ATXN2
chr12	112079949	112123790	-	BRAP
chr12	112123856	112194911	+	ACAD10
chr12	112204690	112247789	+	ALDH2
chr12	112277572	112280706	-	MAPKAPK5-AS1
chr12	112280031	112331228	+	MAPKAPK5
chr12	112336866	112339706	+	ADAM1A
chr12	112369086	112451023	-	TMEM116
chr12	112448229	112450989	-	AX747754
chr12	112451151	112461024	+	ERP29
chr12	112464492	112546635	-	NAA25
chr12	112563348	112591408	+	TRAFD1
chr12	112597991	112819896	-	HECTD4
chr12	112842993	112847443	-	RPL6
chr12	112856535	112947717	+	PTPN11
chr12	113012900	113336684	+	RPH3A
chr12	113344738	113369990	+	OAS1
chr12	113376248	113411054	+	OAS3
chr12	113416273	113449528	+	OAS2
chr12	113495661	113535833	+	DTX1
chr12	113536623	113574044	-	RASAL1
chr12	113587662	113597081	+	CCDC42B
chr12	113594977	113623284	-	DDX54
chr12	113623554	113630119	+	C12orf52
chr12	113633245	113658880	-	IQCD
chr12	113659259	113736389	+	TPCN1
chr12	113736570	113772925	-	SLC24A6
chr12	113796370	113827458	+	PLBD2
chr12	113830250	113841692	-	SDS
chr12	113860215	113876081	+	SDSL
chr12	113900693	113909877	-	LHX5
chr12	114182381	114211488	-	AK096932
chr12	114188829	114211488	-	BC007399
chr12	114254542	114404176	-	RBM19
chr12	114791734	114846247	-	TBX5
chr12	114845999	114850637	+	TBX5-AS1
chr12	115108058	115121969	-	TBX3
chr12	116396380	116714991	-	MED13L
chr12	116586364	116586459	-	MIR620
chr12	116866056	116866123	-	MIR4472-2
chr12	116971226	116974318	+	LINC00173
chr12	116997185	117014425	+	MAP1LC3B2
chr12	117153595	117175843	-	C12orf49
chr12	117176095	117291436	+	RNFT2
chr12	117288906	117291434	+	UNQ514
chr12	117298224	117319232	-	HRK
chr12	117348760	117468953	+	FBXW8
chr12	117467713	117469233	+	AK055849
chr12	117476727	117537251	-	TESC
chr12	117581584	117628300	-	FBXO21
chr12	117645946	117799607	-	NOS1
chr12	117890816	118406028	-	KSR2
chr12	118454505	118470042	+	RFC5
chr12	118470491	118498951	-	WSB2
chr12	118501397	118541810	-	VSIG10
chr12	118573869	118583390	+	PEBP1
chr12	118587605	118810750	-	TAOK3
chr12	118814357	118855840	+	SUDS3
chr12	119419299	119600856	+	SRRM4
chr12	119616594	119632551	+	HSPB8
chr12	119721629	119741185	-	LINC00934
chr12	119722061	119722923	-	BC118554
chr12	119772516	119978852	+	CCDC60
chr12	119825795	120032306	-	AF086288
chr12	120031263	120079363	+	TMEM233
chr12	120105756	120119429	+	PRKAB1
chr12	120123594	120315095	-	CIT
chr12	120151438	120151529	-	MIR1178
chr12	120427647	120532299	+	CCDC64
chr12	120532898	120554643	-	RAB35
chr12	120554710	120556800	+	AK130486
chr12	120565013	120632513	-	GCN1L1
chr12	120593237	120593303	-	MIR4498
chr12	120634502	120639014	-	RPLP0
chr12	120636316	120636441	-	DL492076
chr12	120639093	120650631	+	PXN-AS1
chr12	120648241	120703574	-	PXN
chr12	120740123	120751045	+	SIRT4
chr12	120759913	120765592	-	PLA2G1B
chr12	120779132	120806983	-	MSI1
chr12	120875892	120878545	+	COX6A1
chr12	120881763	120884215	-	TRIAP1
chr12	120884240	120901556	+	GATC
chr12	120899470	120907558	-	SRSF9
chr12	120907659	120936298	+	DYNLL1
chr12	120928140	120933749	-	DYNLL1-AS1
chr12	120941081	120966964	-	COQ5
chr12	120972131	121015397	+	RNF10
chr12	121016847	121019201	-	POP5
chr12	121078421	121105127	+	CABP1
chr12	121124948	121139667	+	MLEC
chr12	121148237	121161443	+	UNC119B
chr12	121160995	121161069	+	MIR4700
chr12	121163570	121177811	+	ACADS
chr12	121200312	121342155	-	SPPL3
chr12	121407640	121410095	-	HNF1A-AS1
chr12	121416453	121440314	+	HNF1A
chr12	121440847	121454300	-	C12orf43
chr12	121458094	121477045	-	OASL
chr12	121530173	121530205	+	DQ570466
chr12	121570621	121624354	+	P2RX7
chr12	121647663	121671909	+	P2RX4
chr12	121675494	121736111	-	CAMKK2
chr12	121746047	121792012	-	ANAPC5
chr12	121837885	121862155	+	RNF34
chr12	121837960	121839159	+	BC029038
chr12	121866899	122018920	-	KDM2B
chr12	122064454	122079946	+	ORAI1
chr12	122089292	122110537	-	MORN3
chr12	122150657	122219974	+	TMEM120B
chr12	122214170	122220907	+	AK123181
chr12	122215659	122231594	-	RHOF
chr12	122233172	122241390	-	LOC338799
chr12	122233174	122235736	-	AK095700
chr12	122242637	122270562	+	SETD1B
chr12	122277432	122326517	-	HPD
chr12	122326636	122355771	+	PSMD9
chr12	122356462	122441832	+	WDR66
chr12	122454125	122454146	-	JB023063
chr12	122459860	122499950	+	BCL7A
chr12	122516651	122628967	+	MLXIP
chr12	122652265	122688018	+	LRRC43
chr12	122656576	122658746	-	IL31
chr12	122688227	122692084	+	B3GNT4
chr12	122692208	122712068	-	DIABLO
chr12	122692208	122751068	-	VPS33A
chr12	122755980	122907116	-	CLIP1
chr12	122880088	122884491	+	LOC100507066
chr12	122956145	122985543	-	ZCCHC8
chr12	122989189	123011560	-	RSRC2
chr12	123011808	123110947	+	KNTC1
chr12	123104823	123215390	-	HCAR1
chr12	123185839	123187904	-	HCAR2
chr12	123199302	123201439	-	HCAR3
chr12	123237370	123255953	+	DENR
chr12	123259055	123311927	+	CCDC62
chr12	123319294	123347507	+	HIP1R
chr12	123349874	123380712	-	VPS37B
chr12	123405497	123459752	-	ABCB9
chr12	123459353	123464588	+	OGFOD2
chr12	123464879	123467460	+	ARL6IP4
chr12	123468026	123635285	-	PITPNM2
chr12	123495213	123495275	-	MIR4304
chr12	123565930	123569291	+	LOC100507091
chr12	123640945	123717658	-	MPHOSPH9
chr12	123717843	123742506	+	C12orf65
chr12	123745516	123756863	-	CDK2AP1
chr12	123773655	123849388	-	SBNO1
chr12	123868703	123893900	+	SETD8
chr12	123899935	123921264	-	RILPL2
chr12	123942650	123956909	+	SNRNP35
chr12	123955908	124018265	-	RILPL1
chr12	124020955	124021081	+	MIR3908
chr12	124069075	124082688	+	TMED2
chr12	124086671	124105482	+	DDX55
chr12	124105569	124118323	-	EIF2B1
chr12	124118285	124147151	+	GTF2H3
chr12	124155659	124192950	+	TCTN2
chr12	124196864	124246301	+	ATP6V0A2
chr12	124247041	124420267	+	DNAH10
chr12	124420954	124457163	-	CCDC92
chr12	124457761	124499986	+	ZNF664
chr12	124457761	124800570	+	ZNF664-FAM101A
chr12	124773709	124800570	+	FAM101A
chr12	124808956	125052010	-	NCOR2
chr12	124968242	124972421	+	BC017209
chr12	125262173	125365007	-	SCARB1
chr12	125282308	125282328	+	JB074994
chr12	125396191	125399587	-	UBC
chr12	125400092	125400205	+	MIR5188
chr12	125420000	125420441	-	AX721264
chr12	125431369	125473667	-	DHX37
chr12	125478193	125510349	+	BRI3BP
chr12	125510477	125511627	+	DL490908
chr12	125549924	125627871	+	AACS
chr12	125811161	126143589	+	TMEM132B
chr12	126142173	126146914	+	AK094786
chr12	126443233	126467920	-	LINC00939
chr12	126927026	126957331	+	LOC100128554
chr12	127215246	127256808	-	LINC00944
chr12	127221552	127230800	+	LINC00943
chr12	127354039	127359236	-	LOC440117
chr12	127399773	127544942	-	BC032874
chr12	128366161	128383184	+	FLJ37505
chr12	128399954	128436097	+	LINC00507
chr12	128751947	129192460	+	TMEM132C
chr12	128778636	128778723	+	MIR3612
chr12	129277738	129308541	-	SLC15A4
chr12	129297748	129299068	-	AK001057
chr12	129338080	129469509	+	GLT1D1
chr12	129556270	130388212	-	TMEM132D
chr12	129594241	129597843	+	BC073948
chr12	129594241	129597843	+	BC060326
chr12	129595537	129597841	+	BC035922
chr12	129595537	129597843	+	BC061923
chr12	130518356	130526887	-	LOC100190940
chr12	130636137	130646768	-	FZD10-AS1
chr12	130647003	130650285	+	FZD10
chr12	130822432	130856877	+	PIWIL1
chr12	130880680	131200826	-	RIMBP2
chr12	131274144	131323819	-	STX2
chr12	131356616	131360826	+	RAN
chr12	131438451	131626008	+	GPR133
chr12	131510105	131512357	-	AX748157
chr12	131649555	131697476	+	LOC116437
chr12	131780655	131782517	-	BC042649
chr12	131832014	131852100	+	LOC338797
chr12	132195631	132284283	+	SFSWAP
chr12	132312940	132336316	+	MMP17
chr12	132379278	132407707	+	ULK1
chr12	132413744	132428406	+	PUS1
chr12	132434464	132565011	+	EP400
chr12	132515768	132515905	+	SNORA49
chr12	132568827	132613429	+	EP400NL
chr12	132621139	132628880	-	DDX51
chr12	132628992	132636986	+	NOC4L
chr12	132680916	132905905	-	GALNT9
chr12	132849278	132851810	-	AX747752
chr12	132851976	132857486	+	LOC100130238
chr12	133067156	133161773	+	FBRSL1
chr12	133127853	133131533	+	AK096230
chr12	133179735	133187037	-	LRCOL1
chr12	133195402	133198972	+	P2RX2
chr12	133200347	133263945	-	POLE
chr12	133264191	133281577	+	PXMP2
chr12	133264634	133299323	+	PGAM5
chr12	133302253	133338451	-	ANKLE2
chr12	133345494	133405426	-	GOLGA3
chr12	133416937	133464204	-	CHFR
chr12	133485300	133487790	+	AK055957
chr12	149815	133532892	-	ZNF605
chr12	93509	133589154	+	ZNF26
chr12	68856	133613808	-	BC033344
chr12	42779	133639885	+	ZNF84
chr12	133657036	133684258	+	ZNF140
chr12	133696554	133707059	-	ZNF891
chr12	133707212	133736049	+	ZNF10
chr12	133707212	133783697	+	ZNF268
chr12	133794897	133812422	-	ANHX
chr13	19312239	19314239	-	LINC00417
chr13	19408542	19446109	-	ANKRD20A9P
chr13	19479578	19500881	+	BC035261
chr13	19536750	19536777	-	DQ572285
chr13	19582398	19586774	+	LINC00442
chr13	19717121	19717217	+	RNU6-52P
chr13	19747909	19755992	-	TUBA3C
chr13	19836939	19919113	-	ANKRD26P3
chr13	19919188	19920889	+	LINC00421
chr13	19997018	20135714	-	TPTE2
chr13	20207787	20247599	+	MPHOSPH8
chr13	20277008	20357159	-	PSPC1
chr13	20397623	20437776	-	ZMYM5
chr13	20532809	20665968	+	ZMYM2
chr13	20553662	20554894	+	BC044596
chr13	20712394	20735183	-	GJA3
chr13	20761603	20767114	-	GJB2
chr13	20796100	20806534	-	GJB6
chr13	20977805	21100012	-	CRYL1
chr13	21007916	21007985	-	MIR4499
chr13	21141207	21265576	+	IFT88
chr13	21277481	21297237	+	IL17D
chr13	21296542	21302523	-	AK055408
chr13	21303072	21348095	-	N6AMT2
chr13	21351467	21476913	-	XPO4
chr13	21547175	21635722	-	LATS2
chr13	21714652	21723224	+	SAP18
chr13	21727733	21750741	-	SKA3
chr13	21750371	21753220	+	MRP63
chr13	21872263	21967061	+	MIPEPP3
chr13	21946709	22033508	-	ZDHHC20
chr13	22066827	22178355	-	MICU2
chr13	22245214	22278640	+	FGF9
chr13	22446934	22452299	-	LINC00424
chr13	22615113	22850659	+	AK054845
chr13	22784423	22850659	+	BC035104
chr13	23394480	23395172	+	BC048997
chr13	23471168	23472320	-	BASP1P1
chr13	23755059	23899304	+	SGCG
chr13	23902961	24007867	-	SACS
chr13	23993109	24003008	+	SACS-AS1
chr13	24043650	24061603	+	LINC00327
chr13	24144508	24250244	+	TNFRSF19
chr13	24304327	24463587	-	MIPEP
chr13	24463027	24466242	+	C1QTNF9B-AS1
chr13	24465237	24471641	-	C1QTNF9B
chr13	24481422	24523454	-	ANKRD20A19P
chr13	24553838	24609166	+	BC043582
chr13	24553838	24896669	+	SPATA13
chr13	24736554	24736643	+	MIR2276
chr13	24826886	24828577	-	SPATA13-AS1
chr13	24883715	24896669	+	C1QTNF9
chr13	24905587	24911258	+	BC038727
chr13	24995068	25086948	-	PARP4
chr13	25141010	25171812	+	TPTE2P6
chr13	25254548	25285923	+	ATP12A
chr13	25338300	25454058	+	RNF17
chr13	25456411	25497027	-	CENPJ
chr13	25498811	25501871	-	AK054988
chr13	25502892	25542607	-	TPTE2P1
chr13	25670275	25672704	+	PABPC3
chr13	25742671	25746305	-	AMER2
chr13	25749013	25754139	-	BC022569
chr13	25802306	25861704	-	MTMR6
chr13	25875665	25916561	+	NUPL1
chr13	25946208	26595420	+	ATP8A2
chr13	26618734	26625198	-	SHISA2
chr13	26706252	26796508	-	RNF6
chr13	26828755	26978569	+	CDK8
chr13	26963891	26967370	+	BC047364
chr13	27131839	27263082	+	WASF3
chr13	27329338	27334922	-	GPR12
chr13	27640286	27746033	-	USP12
chr13	27825691	27830702	+	RPL21
chr13	27829200	27829272	+	SNORD102
chr13	12936343	27829663	+	SNORA27
chr13	27844463	27847827	+	RASL11A
chr13	27998680	28009846	+	GTF3A
chr13	28009775	28024739	-	MTIF3
chr13	28120049	28195244	-	LNX2
chr13	28194879	28241559	+	POLR1D
chr13	28366779	28368089	+	GSX1
chr13	28494167	28500451	+	PDX1
chr13	28519342	28519710	+	ATP5EP2
chr13	28536204	28543505	-	CDX2
chr13	28552242	28562774	-	PRHOXNB
chr13	28577410	28674729	-	FLT3
chr13	28710979	28713311	-	PAN3-AS1
chr13	28712642	28869475	+	PAN3
chr13	28874482	29069265	-	FLT1
chr13	28901613	28901644	+	HV303147
chr13	29001986	29002011	+	HV303168
chr13	29067434	29069254	-	BC048278
chr13	29233140	29253093	+	POMP
chr13	29274217	29293150	-	SLC46A3
chr13	29598747	30080084	+	MTUS2
chr13	30050651	30061887	-	MTUS2-AS1
chr13	30083550	30169825	-	SLC7A1
chr13	30338544	30424820	-	UBL3
chr13	30446749	30462542	-	LINC00297
chr13	30510667	30524625	+	LINC00544
chr13	30776766	30881624	-	KATNAL1
chr13	30914406	30948036	-	LINC00426
chr13	31032878	31191510	-	HMGB1
chr13	31191829	31233686	+	USPL1
chr13	31287614	31338565	+	ALOX5AP
chr13	31377342	31384782	+	LINC00398
chr13	31456971	31506745	-	TEX26-AS1
chr13	31480311	31499709	+	MEDAG
chr13	31506833	31549153	+	TEX26
chr13	31710762	31736502	-	HSPH1
chr13	31774111	31906411	+	B3GALTL
chr13	31928478	31928508	-	DQ590719
chr13	31937447	31937477	-	DQ581687
chr13	31942215	31942243	-	DQ585583
chr13	31942816	31942853	-	DQ585215
chr13	31942973	31943035	-	DQ599653
chr13	31947639	31947871	-	DQ594776
chr13	32313678	32377009	+	RXFP2
chr13	32420919	32533721	+	EEF1DP3
chr13	32524331	32527565	+	DKFZp666K117
chr13	32598195	32605776	-	BC035084
chr13	32605436	32870776	+	FRY
chr13	32877907	32886091	-	ZAR1L
chr13	32889616	32973809	+	BRCA2
chr13	32974859	33002315	-	N4BP2L1
chr13	32994526	32994653	-	SNORA16
chr13	33006929	33112936	-	N4BP2L2
chr13	33017455	33017476	-	HV983084
chr13	33070350	33072629	-	MINOS1P1
chr13	33078642	33083532	-	N4BP2L2-IT2
chr13	33107674	33109994	-	U50535
chr13	33160563	33352158	+	PDS5B
chr13	33222890	33224753	+	BC026240
chr13	33383327	33485790	-	LINC00423
chr13	33590200	33640282	+	KL
chr13	33677271	34250932	-	STARD13
chr13	33851690	33855471	+	STARD13-AS
chr13	34392205	34540695	+	RFC3
chr13	35009590	35214822	-	LINC00457
chr13	35516423	36246874	+	NBEA
chr13	36047925	36515382	-	MIR548F5
chr13	36342788	36705514	-	DCLK1
chr13	36742344	36788752	-	SOHLH2
chr13	36742344	36871992	-	CCDC169-SOHLH2
chr13	36801178	36871992	-	CCDC169
chr13	36875774	36944317	-	SPG20
chr13	36920567	36943872	+	SPG20OS
chr13	37005656	37017019	+	CCNA1
chr13	37248048	37271975	+	SERTM1
chr13	37393338	37403740	+	RFXAP
chr13	37418967	37494409	-	SMAD9
chr13	37523907	37573504	-	ALG5
chr13	37574677	37583751	+	EXOSC8
chr13	37583450	37633850	-	SUPT20H
chr13	37677396	37679801	-	CSNK1A1L
chr13	38109076	38125673	+	LINC00547
chr13	38136718	38183563	-	POSTN
chr13	38210772	38443939	-	TRPC4
chr13	38624953	38717369	-	LINC00571
chr13	38923941	38937143	+	UFM1
chr13	39141860	39153653	+	LINC00366
chr13	39261172	39461267	+	FREM2
chr13	39540061	39564996	-	STOML3
chr13	39584001	39612213	-	PROSER1
chr13	39612447	39624244	+	NHLRC3
chr13	39917028	40177356	-	LHFP
chr13	40100011	40107556	-	AK021977
chr13	40229763	40365802	+	COG6
chr13	40238170	40238272	-	MIR4305
chr13	40755945	40763167	+	LINC00332
chr13	40768645	40794639	-	LINC00548
chr13	40921270	41055143	-	LINC00598
chr13	41048130	41240779	-	FOXO1
chr13	41301963	41302011	-	MIR320D1
chr13	41303431	41345347	-	MRPS31
chr13	41363546	41386596	+	SLC25A15
chr13	41371120	41495910	-	TPTE2P5
chr13	41384901	41384997	+	MIR621
chr13	41486024	41495910	-	SUGT1P3
chr13	41506054	41593508	-	ELF1
chr13	41635696	41658139	+	WBP4
chr13	41701708	41706936	-	KBTBD6
chr13	41707074	41810822	+	AK056182
chr13	41765710	41768702	-	KBTBD7
chr13	41790515	41837742	-	MTRF1
chr13	41792721	41794136	+	BC051736
chr13	41885340	41951166	+	NAA16
chr13	42016699	42017902	+	OR7E37P
chr13	42031541	42045013	+	RGCC
chr13	42140960	42535221	-	VWA8
chr13	42142421	42142531	-	MIR5006
chr13	42535304	42555701	+	VWA8-AS1
chr13	42614171	42830716	+	DGKH
chr13	42813345	42817026	+	AK054970
chr13	42846288	42897403	+	AKAP11
chr13	43136871	43182149	+	TNFSF11
chr13	43355685	43365685	+	FAM216B
chr13	43460523	43566407	-	EPSTI1
chr13	43597361	43683306	+	DNAJC15
chr13	43787665	44361116	-	ENOX1
chr13	44410488	44453826	-	CCDC122
chr13	44453419	44468068	+	LACC1
chr13	44596470	44604599	+	LINC00284
chr13	44717286	44735393	-	MGC5590
chr13	44720605	44732358	-	SMIM2-IT1
chr13	44835105	44837066	-	AX748251
chr13	44947977	44971850	+	SERP2
chr13	44974385	44980021	-	BC025370
chr13	45006278	45150701	-	TSC22D1
chr13	45150031	45154568	+	TSC22D1-AS1
chr13	45373639	45383766	-	LINC00330
chr13	45513383	45563613	-	NUFIP1
chr13	45563686	45607743	+	KIAA1704
chr13	45694630	45858239	+	GTF2F2
chr13	45766987	45775175	-	KCTD4
chr13	45911303	45915297	-	TPT1
chr13	45914895	45914949	-	DL489966
chr13	45915198	45915318	-	D28408
chr13	45915479	45965618	+	TPT1-AS1
chr13	45967453	45992516	-	SLC25A30
chr13	46039029	46110833	+	COG3
chr13	46115431	46189874	-	FAM194B
chr13	46276445	46288693	+	SPERT
chr13	46354415	46425846	-	SIAH3
chr13	46529804	46626894	-	ZC3H13
chr13	46626982	46675482	+	CPB2-AS1
chr13	46627321	46679211	-	CPB2
chr13	46700057	46756459	-	LCP1
chr13	46786082	46841076	+	LRRC63
chr13	46858131	46858328	+	AY395526
chr13	46870579	46871979	-	LINC00563
chr13	46916136	47012325	-	KIAA0226L
chr13	47127295	47327175	+	LRCH1
chr13	47314794	47317866	+	AK123654
chr13	47345390	47371367	-	ESD
chr13	47405676	47471211	-	HTR2A
chr13	48516790	48612125	-	SUCLA2
chr13	48611702	48621282	+	NUDT15
chr13	48649863	48669277	-	MED4
chr13	48651272	48654129	+	MED4-AS1
chr13	48807273	48836232	+	ITM2B
chr13	48870648	48877797	-	LINC00441
chr13	48877882	49056026	+	RB1
chr13	48963706	49018840	-	LPAR6
chr13	49063098	49110118	-	RCBTB2
chr13	49151109	49155037	-	LINC00462
chr13	49227864	49283498	+	CYSLTR2
chr13	49550047	49783915	+	FNDC3A
chr13	49794473	49796513	+	MLNR
chr13	49822046	49867622	+	CDADC1
chr13	49882785	50018221	-	CAB39L
chr13	50018428	50069139	+	SETDB2
chr13	50069800	50103117	+	PHF11
chr13	50106081	50159719	-	RCBTB1
chr13	50202434	50208008	+	ARL11
chr13	50234809	50265623	-	EBPL
chr13	50273442	50367057	-	KPNA3
chr13	50464544	50467516	+	CTAGE10P
chr13	50486841	50510625	-	SPRYD7
chr13	50556687	50699677	-	DLEU2
chr13	50570550	50570637	-	MIR3613
chr13	50571142	50592603	+	TRIM13
chr13	50589389	50595058	+	KCNRG
chr13	50623108	50623337	-	MIR16-1
chr13	50656413	51102670	+	DLEU1
chr13	50746153	50747751	+	ST13P4
chr13	50760015	51205735	+	BCMS
chr13	51286758	51417885	-	DLEU7
chr13	51381990	51424041	+	DLEU7-AS1
chr13	51456514	51484848	-	RNASEH2B-AS1
chr13	51483813	51544596	+	RNASEH2B
chr13	51568646	51654998	-	GUCY1B2
chr13	51658150	51746524	-	LINC00371
chr13	51796469	51858377	+	FAM124A
chr13	51915167	51938418	+	SERPINE3
chr13	51922702	51922775	-	MIR5693
chr13	51935700	52027275	-	INTS6
chr13	52027479	52028851	+	BC045725
chr13	52033095	52035515	+	D28359
chr13	52126724	52126803	+	MIR4703
chr13	52158483	52336171	+	WDFY2
chr13	52342128	52378298	-	DHRS12
chr13	52387482	52419286	-	LINC00282
chr13	52436116	52440372	+	CCDC70
chr13	52506805	52585630	-	ATP7B
chr13	52586522	52591849	+	ALG11
chr13	52586522	52607736	+	UTP14C
chr13	52638899	52703214	-	NEK5
chr13	52706778	52733996	-	NEK3
chr13	52741844	52865680	-	MRPS31P5
chr13	52793483	52828881	-	DKFZp434F1622
chr13	52951302	52980629	-	THSD1
chr13	52986736	53024763	-	VPS36
chr13	53029494	53050763	+	CKAP2
chr13	53063127	53161225	+	TPTE2P3
chr13	53191604	53217919	+	HNRNPA1L2
chr13	53226830	53262433	+	SUGT1
chr13	53277399	53313947	-	LECT1
chr13	53384184	53384275	+	MIR759
chr13	53418108	53422775	-	PCDH8
chr13	53602875	53626196	+	OLFM4
chr13	54389553	54450254	+	LINC00558
chr13	54695074	54707001	-	BC026300
chr13	54698458	54707001	-	BC020935
chr13	54817927	54819371	+	BC044614
chr13	54886106	54886183	-	MIR1297
chr13	55748588	55748683	+	MIR5007
chr13	57715051	57731216	+	PRR20D
chr13	57734765	57737787	+	PRR20B
chr13	57741330	57744352	+	PRR20E
chr13	58205788	58303065	+	PCDH17
chr13	60239720	60738119	-	DIAPH3
chr13	60586884	60618490	+	DIAPH3-AS1
chr13	60718831	60727639	+	DIAPH3-AS2
chr13	60970590	61148013	+	TDRD3
chr13	61491134	61515902	+	AK097816
chr13	61773931	61774014	-	MIR3169
chr13	61983818	62002079	-	PCDH20
chr13	64311567	64316701	+	OR7E156P
chr13	64320959	64321366	+	LOC647264
chr13	64402979	64418258	-	AK098560
chr13	64402979	64418258	-	AK127969
chr13	64560503	64650144	-	AK057471
chr13	64564228	64608670	-	BC128161
chr13	66876965	67804468	-	PCDH9
chr13	66982199	66983303	-	BC042366
chr13	67399300	67489163	+	PCDH9-AS2
chr13	67551520	67559908	+	PCDH9-AS3
chr13	69435416	69459457	-	LINC00550
chr13	70274724	70682625	-	KLHL1
chr13	70681344	70713885	+	ATXN8OS
chr13	71589272	71742549	+	LINC00348
chr13	72012097	72441330	-	DACH1
chr13	3982504	73028105	-	SNORD37
chr13	73282494	73301938	-	MZT1
chr13	73302041	73330328	+	BORA
chr13	73329539	73356344	-	DIS3
chr13	73356229	73590591	+	PIBF1
chr13	73629113	73651676	+	KLF5
chr13	74260148	74708394	-	KLF12
chr13	74611059	74613076	-	AX748190
chr13	74805593	74832291	+	AK056689
chr13	74987093	74993252	-	AX747962
chr13	74993309	75009296	+	LINC00381
